country|packed
Spain|mirandopeliculas.com~2026-08~1509,2,0,0,0,0,0,0,0 www.google.com~2026-09~14,3,3,3,3,0,0,0,0 $direct~2026-08~11523,442,9,3,1,1,0,1,1 pornoenspanish.es~2026-07~326,0,0,0,0,0,0,0,0 m.facebook.com~2026-08~32,10,5,2,0,0,0,1,0 ws.crackstreams.me~2026-08~670,0,0,0,0,0,0,0,0 znaki.fm~2026-08~11,5,4,1,0,0,0,0,0 seriesmega.org~2026-07~850,0,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 www.betbrain.com~2026-07~4,2,2,0,0,0,0,0,0 com.google.android.gm~2026-09~3,1,0,0,0,0,0,0,0 nostrabet.com~2026-07~3,3,1,1,0,0,0,0,0 kpaja.com~2026-07~3,0,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-07~10,4,3,2,0,0,0,0,0 casinosland.org~2026-08~6,6,4,1,0,0,0,0,0 topcomicporno.com~2026-07~29,0,0,0,0,0,0,0,0 fortunejack.com~2026-09~74,11,8,5,4,0,0,2,1 tmohentai.app~2026-07~10,0,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-07~7,2,1,1,0,0,0,0,0 www.freelibros.net~2026-07~34,0,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-06~5,0,0,0,0,0,0,0,0 streamtp-golden1.click~2026-08~4,0,0,0,0,0,0,0,0 chipy.com~2026-06~3,2,2,0,0,0,0,0,0 znaki.fm~2026-07~4,1,1,1,0,0,0,0,0 $direct~2026-07~32552,145,15,6,0,0,0,1,0 $direct~2026-06~1008,115,16,10,0,0,0,1,0 instagram.com~2026-08~38,10,8,4,0,0,0,1,0 com.google.android.gm~2026-06~100,10,4,2,0,0,0,2,0 tfpdl.com~2026-08~7,0,0,0,0,0,0,0,0 www.filmecinema.net~2026-07~864,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~18752,568,87,37,14,9,6,11,7 $direct~2026-05~214,78,20,10,2,1,1,3,0 asianwifeporn.com~2026-07~6,0,0,0,0,0,0,0,0 znaki.fm~2026-05~10,3,0,0,0,0,0,0,0 www.fasel-hd.cam~2026-07~5,0,0,0,0,0,0,0,0 looti.org~2026-07~3,0,0,0,0,0,0,0,0 tvparapobreskids.com~2026-08~52,0,0,0,0,0,0,0,0 l.facebook.com~2026-08~154,15,2,1,0,0,0,0,0 awlinks.xyz~2026-07~47,0,0,0,0,0,0,0,0 coingape.com~2026-07~4,4,0,0,0,0,0,0,0 egybesst.forum~2026-07~3,0,0,0,0,0,0,0,0 m-xnxx.com~2026-07~9,0,0,0,0,0,0,0,0 m.facebook.com~2026-05~17,4,4,2,0,0,0,1,0 com.google.android.gm~2026-08~15,2,1,1,0,0,0,0,0 www.betbrain.com~2026-06~6,3,2,1,0,0,0,0,0 www.protipster.es~2026-09~34,26,0,0,0,0,0,0,0 anime-jl.net~2026-07~50,0,0,0,0,0,0,0,0 www.taktube.net~2026-07~30,1,0,0,0,0,0,0,0 www.google.com~2026-07~54,4,2,2,1,1,1,2,1 fortunejack.com~2026-05~260,69,15,7,1,0,0,1,1 pt.pornhub.com~2026-08~14,0,0,0,0,0,0,0,0 onepiecemovil.com~2026-07~45,0,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-07~3,0,0,0,0,0,0,0,0 www.google.com~2026-06~60,10,6,5,4,2,2,0,0 www.google.com~2026-08~44,8,7,4,3,2,2,2,1 l.facebook.com~2026-07~229,7,3,1,0,0,0,1,0 new.touchcric.com~2026-07~3,0,0,0,0,0,0,0,0 instagram.com~2026-07~121,21,17,9,0,1,0,2,0 www.fasel-hd.cam~2026-08~9,0,0,0,0,0,0,0,0 ws.crackstreams.me~2026-07~326,0,0,0,0,0,0,0,0 bitcoincasinoslist.com~2026-07~4,0,0,0,0,0,0,0,0 milfnut.com~2026-07~7,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~338,2,2,0,0,0,0,0,0 es.3hentai.net~2026-07~223,1,0,0,0,0,0,0,0 coincodex.com~2026-06~3,0,0,0,0,0,0,0,0 vidara.to~2026-07~3,0,0,0,0,0,0,0,0 luticlip.com~2026-07~12,0,0,0,0,0,0,0,0 instagram.com~2026-05~30,12,12,5,0,0,0,2,0 affpapaconf.com~2026-05~6,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~56861,239,75,44,10,7,2,10,5 www.google.com~2026-05~73,11,4,2,1,0,0,1,1 www.filmecinema.net~2026-08~1649,0,0,0,0,0,0,0,0 m.facebook.com~2026-07~86,16,11,3,0,0,0,0,0 asianmilfhub.com~2026-07~5,0,0,0,0,0,0,0,0 l.facebook.com~2026-05~9,1,1,1,0,0,0,0,0 www.descarga.xyz~2026-07~24,0,0,0,0,0,0,0,0 www1.maxcine.net~2026-07~969,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~129,19,9,4,0,0,0,2,0 fapnut.net~2026-07~4,0,0,0,0,0,0,0,0 www.seirsanduk.com~2026-08~3,0,0,0,0,0,0,0,0 chipy.com~2026-08~3,1,1,1,0,0,0,0,0 keitaro.fortunejack.com~2026-06~7,3,3,3,0,0,0,2,0 instagram.com~2026-06~244,64,48,20,0,1,0,5,0 $direct~2026-09~24,2,1,0,0,0,0,0,0 com.google.android.gm~2026-07~45,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~1134,210,81,46,9,6,3,12,5 tvsportslive.fr~2026-07~3,0,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~22,2,1,1,0,0,0,0,0 znaki.fm~2026-06~5,2,0,0,0,0,0,0,0 3hentai.net~2026-07~19,0,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-08~4,0,0,0,0,0,0,0,0 www.seirsanduk.online~2026-08~3,0,0,0,0,0,0,0,0 com.google.android.gm~2026-05~64,3,1,1,0,0,0,0,0 keitaro.fortunejack.com~2026-08~7,0,0,0,0,0,0,0,0 ms.buffstream.io~2026-08~4,0,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-05~4,1,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-05~5,1,1,0,0,0,0,0,0 www1.maxcine.net~2026-08~1368,1,0,0,0,0,0,0,0 gledai-film.com~2026-08~8,0,0,0,0,0,0,0,0 znaki.fm~2026-09~5,1,0,0,0,0,0,0,0 www.betbrain.com~2026-05~7,7,4,2,0,0,0,0,0 tfp.is~2026-08~5,0,0,0,0,0,0,0,0 www.pendejeando.net~2026-07~592,0,0,0,0,0,0,0,0 bgseriali.com~2026-08~6,0,0,0,0,0,0,0,0
Sri Lanka|www.bookmakers.bet~2026-07~3,3,1,0,0,0,0,0,0 fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 $direct~2026-08~4,1,1,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~4,2,2,2,0,0,0,0,0 $direct~2026-07~9,2,2,1,0,0,0,0,0 $direct~2026-05~8,2,2,2,0,0,0,0,0 $direct~2026-06~8,4,2,1,0,0,0,0,0 l.facebook.com~2026-06~3,1,1,1,0,0,0,1,0 fortunejack.com~2026-09~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~14,5,4,3,3,0,0,2,2 m.facebook.com~2026-06~9,6,5,2,0,1,0,0,0 fortunejack.com~2026-07~16,7,5,0,0,0,0,0,0 fortunejack.com~2026-06~12,4,4,3,0,0,0,0,0
Sudan|fortunejack.com~2026-08~3,1,1,0,0,0,0,0,0
Suriname|fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~12,3,0,0,0,0,0,0,0 l.facebook.com~2026-07~3,3,2,1,0,0,0,0,0 m.facebook.com~2026-08~5,1,0,0,0,0,0,0,0 fortunejack.com~2026-06~3,1,1,0,0,0,0,0,0 m.facebook.com~2026-07~7,5,1,0,0,0,0,0,0 fortunejack.com~2026-07~11,4,1,1,0,0,0,0,0 l.facebook.com~2026-08~21,6,0,0,0,0,0,0,0
Sweden|fortunejack.com~2026-07~699,180,111,74,30,13,5,25,17 gonlinecasino.com~2026-05~27,10,4,4,1,1,1,0,0 m.facebook.com~2026-08~42,13,4,3,0,0,0,3,0 rt.pornhub.com~2026-08~3,0,0,0,0,0,0,0,0 www.google.com~2026-06~19,2,0,0,0,0,0,0,0 gonlinecasino.com~2026-08~3,3,0,0,0,0,0,0,0 fortunejack.com~2026-08~634,182,84,59,18,18,9,8,3 casinolandia.com~2026-05~3,3,0,0,0,0,0,0,0 com.google.android.gm~2026-07~6,1,0,0,0,0,0,0,0 instagram.com~2026-06~61,9,6,4,0,1,0,2,0 instagram.com~2026-07~43,15,9,7,1,2,1,3,1 $direct~2026-05~127,45,20,17,10,0,0,10,9 chatgpt.com~2026-05~6,5,1,1,1,0,0,0,0 www.google.com~2026-05~39,16,8,6,2,2,1,1,1 cryptoslate.com~2026-05~4,4,0,0,0,0,0,0,0 www.pornhub.com~2026-08~4,2,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~9,0,0,0,0,0,0,0,0 url7982.transactions.fortunejack.com~2026-08~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-07~281,47,2,1,0,0,0,0,0 $direct~2026-09~11,2,2,1,1,0,0,1,1 instagram.com~2026-05~27,8,4,2,0,1,0,0,0 gonlinecasino.com~2026-06~17,7,4,3,0,1,0,0,0 chipy.com~2026-05~4,4,0,0,0,0,0,0,0 m.facebook.com~2026-06~77,5,5,3,0,0,0,0,0 fortunejack.com~2026-09~32,10,4,2,1,1,1,0,0 com.google.android.gm~2026-08~4,0,0,0,0,0,0,0,0 www.google.com~2026-09~3,0,0,0,0,0,0,0,0 nostrabet.com~2026-05~5,4,2,0,0,0,0,0,0 www.google.com~2026-08~13,3,1,1,1,0,0,1,1 nostrabet.com~2026-08~3,2,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~213,75,42,31,13,4,2,9,8 l.facebook.com~2026-05~29,3,0,0,0,0,0,0,0 gonlinecasino.com~2026-07~4,3,2,1,0,0,0,0,0 $direct~2026-07~80,19,8,6,3,1,0,3,1 $direct~2026-06~149,9,0,0,0,0,0,0,0 $direct~2026-08~55,19,9,8,3,4,2,1,1 m.facebook.com~2026-05~85,4,1,1,0,0,0,0,0 keitaro.fortunejack.com~2026-07~8,3,2,0,0,0,0,0,0 m.facebook.com~2026-07~50,17,3,3,0,0,0,0,0 url8039.fortunejack.com~2026-06~7,0,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-08~15,2,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-05~8,1,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-08~4,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~298,7,2,1,0,0,0,0,0 rt.pornhub.org~2026-08~8,0,0,0,0,0,0,0,0 www.facebook.com~2026-05~36,1,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-07~5,0,0,0,0,0,0,0,0 sigma.world~2026-08~3,2,1,1,0,0,0,0,0 www.askgamblers.com~2026-05~4,2,1,0,0,0,0,0,0 beacons.ai~2026-09~5,4,2,2,1,1,1,0,0 tracker-pm2.fortunejackpartners.com~2026-08~12,3,0,0,0,0,0,0,0 l.facebook.com~2026-08~136,11,1,1,0,0,0,0,0 www.freeextrachips.com~2026-05~3,2,1,0,0,0,0,0,0 fortunejack.com~2026-06~737,95,67,38,6,8,3,12,4 instagram.com~2026-08~16,3,3,1,0,1,0,1,0 www.google.com~2026-07~12,2,1,1,1,0,0,1,1 bookiesheist.com~2026-08~3,3,2,0,0,0,0,0,0 com.google.android.gm~2026-05~8,1,0,0,0,0,0,0,0 www.askgamblers.com~2026-06~3,1,0,0,0,0,0,0,0 beacons.ai~2026-08~6,3,2,2,0,1,0,0,0 www.coincarp.com~2026-05~3,0,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-07~6,1,1,1,0,0,0,0,0 com.google.android.gm~2026-06~10,3,1,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-05~5,0,0,0,0,0,0,0,0 t.co~2026-06~6,2,2,0,0,0,0,0,0
Switzerland|www.youporn.com~2026-08~4,1,0,0,0,0,0,0,0 instagram.com~2026-06~5,1,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-05~3,0,0,0,0,0,0,0,0 cdn.bmcdn6.com~2026-05~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~104,38,19,12,4,1,1,2,2 rt.pornhub.org~2026-08~8,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~3,0,0,0,0,0,0,0,0 ethereumcasinouk.com~2026-06~3,0,0,0,0,0,0,0,0 www.google.com~2026-05~10,2,1,0,0,0,0,0,0 m.facebook.com~2026-05~4,0,0,0,0,0,0,0,0 bitcoincasinodeutsch.com~2026-06~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~20555,942,31,13,5,0,0,1,1 fortunejack.com~2026-09~16,1,0,0,0,0,0,0,0 fortunejack.com~2026-08~37255,1542,25,13,6,1,1,6,5 $direct~2026-09~5,0,0,0,0,0,0,0,0 bitcoincasinomobile.com~2026-05~6,0,0,0,0,0,0,0,0 l.facebook.com~2026-08~4,0,0,0,0,0,0,0,0 www.google.com~2026-08~5,0,0,0,0,0,0,0,0 $direct~2026-07~50,19,15,6,6,1,1,5,5 l.facebook.com~2026-07~3,0,0,0,0,0,0,0,0 $direct~2026-08~49,8,1,1,0,0,0,0,0 rt.pornhub.com~2026-08~5,1,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-08~6,0,0,0,0,0,0,0,0 www.google.com~2026-06~5,2,1,0,0,0,0,0,0 www.google.com~2026-07~6,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~141,39,25,11,6,2,1,3,2 rt.pornhub.org~2026-07~5,0,0,0,0,0,0,0,0 $direct~2026-05~28,7,2,2,1,0,0,1,1 com.google.android.gm~2026-05~3,0,0,0,0,0,0,0,0 bitcoincasinousa.com~2026-07~4,0,0,0,0,0,0,0,0 $direct~2026-06~111,47,37,5,3,1,0,3,2 t.co~2026-06~6,1,1,0,0,0,0,0,0
Syria|m.facebook.com~2026-06~4,1,0,0,0,0,0,0,0 m.facebook.com~2026-07~3,1,0,0,0,0,0,0,0 fortunejack.com~2026-07~35,6,0,0,0,0,0,0,0 $direct~2026-05~5,2,1,1,0,0,0,0,0 fortunejack.com~2026-05~5,1,1,1,0,0,0,0,0 $direct~2026-06~6,2,1,0,0,0,0,0,0 fortunejack.com~2026-08~36,1,0,0,0,0,0,0,0 $direct~2026-07~11,7,0,0,0,0,0,0,0 l.facebook.com~2026-06~4,1,0,0,0,0,0,0,0 $direct~2026-08~6,2,1,0,0,0,0,0,0 fortunejack.com~2026-06~13,3,0,0,0,0,0,0,0
Taiwan|fortunejack.com~2026-08~86,11,3,2,0,0,0,0,0 www.google.com~2026-05~3,1,0,0,0,0,0,0,0 fortunejack.com~2026-09~3,0,0,0,0,0,0,0,0 $direct~2026-08~4,0,0,0,0,0,0,0,0 $direct~2026-07~76,68,64,4,0,0,0,0,0 $direct~2026-06~11,1,0,0,0,0,0,0,0 fortunejack.com~2026-05~19,3,0,0,0,0,0,0,0 fortunejack.com~2026-06~20,8,5,4,0,1,0,0,0 fortunejack.com~2026-07~79,14,9,2,0,0,0,0,0 $direct~2026-05~17,3,2,1,0,0,0,0,0
Tajikistan|fortunejack.com~2026-08~7,1,1,0,0,0,0,0,0 fortunejack.com~2026-07~4,2,1,1,1,0,0,0,0
Tanzania|m.facebook.com~2026-06~4,1,0,0,0,0,0,0,0 instagram.com~2026-06~4,2,1,1,0,0,0,0,0 $direct~2026-06~3,1,1,1,0,0,0,0,0 $direct~2026-07~13,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~29,2,1,0,0,0,0,0,0 fortunejack.com~2026-06~5,3,3,2,0,0,0,0,0 $direct~2026-08~7,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~12,2,1,1,0,0,0,0,0
Thailand|m.facebook.com~2026-07~4,1,0,0,0,0,0,0,0 com.google.android.gm~2026-07~5,1,0,0,0,0,0,0,0 com.google.android.gm~2026-06~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-09~4,0,0,0,0,0,0,0,0 t.co~2026-06~11,7,6,4,0,0,0,0,0 $direct~2026-08~15,1,0,0,0,0,0,0,0 $direct~2026-05~29,7,1,0,0,0,0,0,0 fortunejack.com~2026-06~91,33,27,13,0,0,0,0,0 m.facebook.com~2026-06~3,2,1,1,0,0,0,1,0 www.google.com~2026-05~16,4,1,1,1,0,0,0,0 $direct~2026-06~38,6,3,1,0,0,0,0,0 $direct~2026-07~21,2,0,0,0,0,0,0,0 $direct~2026-09~5,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~14,2,2,1,1,0,0,0,0 fortunejack.com~2026-07~166,37,21,16,1,2,0,5,1 www.google.com~2026-08~6,0,0,0,0,0,0,0,0 sigma.world~2026-08~3,2,2,2,0,0,0,0,0 t.co~2026-07~4,3,3,2,0,0,0,0,0 srt.bitcoin.com~2026-05~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~54,23,9,5,5,0,0,1,1 www.google.com~2026-06~15,5,1,1,0,0,0,0,0
The Netherlands|rt.pornhub.org~2026-08~21,1,0,0,0,0,0,0,0 t.co~2026-06~10,10,7,2,0,0,0,0,0 t.co~2026-07~10,6,4,1,0,0,0,0,0 l.facebook.com~2026-07~100,24,0,0,0,0,0,0,0 bitcointalk.org~2026-06~3,0,0,0,0,0,0,0,0 www.bitcoincasinogratis.com~2026-06~5,0,0,0,0,0,0,0,0 t.co~2026-08~9,3,1,0,0,0,0,0,0 fortunejack.com~2026-06~621,142,95,48,15,7,4,10,6 www.pornhub.com~2026-07~5,0,0,0,0,0,0,0,0 www.google.com~2026-05~37,14,8,8,5,2,2,1,1 m.facebook.com~2026-08~23,10,4,3,0,1,0,1,0 znaki.fm~2026-07~6,2,0,0,0,0,0,0,0 instagram.com~2026-05~11,4,3,0,0,0,0,0,0 www.nonstopbonus.com~2026-08~3,2,2,0,0,0,0,0,0 fortunejack.com~2026-05~131,48,29,16,8,2,2,7,5 www.google.com~2026-08~22,0,0,0,0,0,0,0,0 com.google.android.gm~2026-07~17,1,0,0,0,0,0,0,0 $direct~2026-09~14,0,0,0,0,0,0,0,0 dappgambl.com~2026-07~6,3,3,3,1,1,1,0,0 chatgpt.com~2026-06~4,3,3,2,2,0,0,1,1 rt.pornhub.com~2026-07~8,0,0,0,0,0,0,0,0 nostrabet.com~2026-05~3,3,1,1,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~6,2,2,1,0,0,0,0,0 www.google.com~2026-07~32,1,0,0,0,0,0,0,0 nl.slotsup.com~2026-06~3,3,1,1,0,0,0,0,0 instagram.com~2026-08~12,3,0,0,0,0,0,0,0 nostrabet.com~2026-08~10,8,4,1,0,0,0,0,0 fortunejack.com~2026-09~49,12,6,4,2,1,1,0,0 rt.pornhub.com~2026-08~6,2,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-08~13,2,1,1,0,0,0,0,0 casino.zone~2026-06~3,0,0,0,0,0,0,0,0 $direct~2026-07~126,19,9,4,3,1,0,2,2 m.facebook.com~2026-06~49,9,8,5,0,0,0,1,0 bitcoinchaser.com~2026-05~3,3,2,0,0,0,0,0,0 l.facebook.com~2026-05~5,2,2,1,0,0,0,0,0 dappgambl.com~2026-08~5,4,4,0,0,0,0,0,0 m.facebook.com~2026-05~10,2,1,0,0,0,0,0,0 fortunejack.com~2026-07~899,195,119,66,30,8,6,18,13 znaki.fm~2026-06~5,5,3,2,1,0,0,0,0 url8039.fortunejack.com~2026-07~4,0,0,0,0,0,0,0,0 com.google.android.gm~2026-08~8,1,0,0,0,0,0,0,0 $direct~2026-08~207,108,15,6,2,0,0,0,0 url8039.fortunejack.com~2026-06~7,2,1,0,0,0,0,0,0 coincodex.com~2026-06~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-08~64,1,0,0,0,0,0,0,0 m.facebook.com~2026-07~41,16,5,3,0,2,0,2,0 instagram.com~2026-06~33,8,4,3,0,0,0,0,0 rt.pornhub.org~2026-07~8,0,0,0,0,0,0,0,0 com.google.android.gm~2026-05~19,4,2,0,0,0,0,0,0 fortunejack.com~2026-08~1447,201,111,70,29,9,3,20,16 www.yandex.com~2026-07~5,0,0,0,0,0,0,0,0 www.google.com~2026-06~37,6,5,4,4,2,2,1,0 $direct~2026-06~218,20,9,4,0,0,0,2,0 com.google.android.gm~2026-06~28,1,0,0,0,0,0,0,0 l.facebook.com~2026-06~155,2,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-05~6,0,0,0,0,0,0,0,0 instagram.com~2026-07~12,5,3,2,0,0,0,0,0 casino.zone~2026-07~3,3,3,2,0,0,0,0,0 www.freeextrachips.com~2026-05~8,6,6,1,0,0,0,0,0 $direct~2026-05~104,15,8,6,4,2,2,3,2 chipy.com~2026-05~3,3,3,1,0,0,0,0,0 casino.zone~2026-05~3,3,3,0,0,0,0,0,0 www.pornhub.com~2026-08~18,4,0,0,0,0,0,0,0 dappgambl.com~2026-06~3,2,1,0,0,0,0,0,0 chatgpt.com~2026-07~3,0,0,0,0,0,0,0,0 casinobee.com~2026-08~7,7,4,4,2,2,2,0,0 www.bookmakers.bet~2026-08~4,4,0,0,0,0,0,0,0 znaki.fm~2026-05~18,18,6,3,0,1,0,0,0 keitaro.fortunejack.com~2026-07~11,2,0,0,0,0,0,0,0 chatgpt.com~2026-05~3,2,1,1,1,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-05~4,0,0,0,0,0,0,0,0 nostrabet.com~2026-06~8,4,4,1,0,0,0,0,0
Timor-Leste|fortunejack.com~2026-07~4,1,0,0,0,0,0,0,0
Togo|$direct~2026-08~3,0,0,0,0,0,0,0,0 $direct~2026-06~4,1,1,0,0,0,0,0,0 fortunejack.com~2026-07~3,3,3,1,0,0,0,0,0
Trinidad and Tobago|$direct~2026-06~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~11,4,2,1,0,0,0,0,0 fortunejack.com~2026-06~6,3,3,2,1,0,0,2,1
Tunisia|fortunejack.com~2026-07~57,17,15,7,1,1,0,2,1 $direct~2026-08~31,1,1,1,1,0,0,0,0 www.google.com~2026-05~27,8,4,2,0,0,0,0,0 www.google.com~2026-07~11,0,0,0,0,0,0,0,0 $direct~2026-07~40,8,7,4,0,0,0,3,0 fortunejack.com~2026-05~25,2,1,1,0,0,0,0,0 $direct~2026-05~50,2,2,1,1,0,0,0,0 fortunejack.com~2026-08~67,15,12,6,1,1,0,1,1 fortunejack.com~2026-09~10,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~6,2,1,1,0,0,0,0,0 com.google.android.gm~2026-06~5,1,0,0,0,0,0,0,0 l.facebook.com~2026-06~10,1,1,0,0,0,0,0,0 t.co~2026-06~3,0,0,0,0,0,0,0,0 $direct~2026-09~19,0,0,0,0,0,0,0,0 www.google.com~2026-09~7,0,0,0,0,0,0,0,0 t.co~2026-05~4,0,0,0,0,0,0,0,0 com.google.android.gm~2026-07~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-07~13,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~85,22,15,7,3,0,0,2,2 $direct~2026-06~39,3,2,1,0,0,0,0,0 www.google.com~2026-06~17,0,0,0,0,0,0,0,0 www.google.com~2026-08~20,0,0,0,0,0,0,0,0 instagram.com~2026-06~3,0,0,0,0,0,0,0,0 t.co~2026-08~3,2,0,0,0,0,0,0,0
Türkiye|fortunejack.com~2026-09~12,2,2,0,0,0,0,0,0 www.google.com~2026-08~7,0,0,0,0,0,0,0,0 m.facebook.com~2026-08~6,1,0,0,0,0,0,0,0 l.facebook.com~2026-08~70,1,1,1,0,0,0,0,0 instagram.com~2026-08~11,5,4,3,0,0,0,1,0 $direct~2026-05~28,2,0,0,0,0,0,0,0 instagram.com~2026-07~34,7,5,3,0,0,0,0,0 25bahisno1.com~2026-07~8,3,3,3,0,0,0,0,0 $direct~2026-09~7,0,0,0,0,0,0,0,0 $direct~2026-08~44,7,2,0,0,0,0,0,0 $direct~2026-06~48,6,5,5,3,0,0,2,2 m.facebook.com~2026-06~3,0,0,0,0,0,0,0,0 t.co~2026-06~4,4,1,1,0,0,0,0,0 l.facebook.com~2026-06~3,0,0,0,0,0,0,0,0 www.25bahisno1.com~2026-07~6,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~197,23,10,7,3,1,0,2,2 srt.bitcoin.com~2026-06~3,1,1,1,0,0,0,0,0 www.25bahisno1.com~2026-06~3,1,1,1,0,0,0,0,0 25bahisno1.com~2026-05~5,2,1,0,0,0,0,0,0 www.google.com~2026-07~17,1,0,0,0,0,0,0,0 $direct~2026-07~40,4,2,1,0,1,0,0,0 fortunejack.com~2026-06~113,30,16,9,7,1,0,5,5 fortunejack.com~2026-05~33,10,4,2,0,0,0,0,0 www.google.com~2026-06~10,3,1,1,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-07~3,0,0,0,0,0,0,0,0 cryptoslate.com~2026-06~3,2,1,1,0,0,0,0,0 m.facebook.com~2026-07~29,6,6,3,0,0,0,1,0 l.facebook.com~2026-07~119,1,0,0,0,0,0,0,0 www.google.com~2026-05~6,2,1,1,0,0,0,0,0 fortunejack.com~2026-07~257,68,50,32,7,1,0,8,7 t.co~2026-05~5,2,0,0,0,0,0,0,0 25bahisno1.com~2026-06~7,2,1,1,1,0,0,1,1 com.google.android.gm~2026-06~4,1,1,1,0,0,0,0,0
Uganda|fortunejack.com~2026-09~3,2,0,0,0,0,0,0,0 m.facebook.com~2026-06~4,3,0,0,0,0,0,0,0 www.google.com~2026-05~3,2,0,0,0,0,0,0,0 fortunejack.com~2026-08~12,4,2,1,0,0,0,1,0 fortunejack.com~2026-06~10,5,0,0,0,0,0,0,0 $direct~2026-07~4,1,0,0,0,0,0,0,0 fortunejack.com~2026-07~21,7,2,1,0,0,0,0,0 $direct~2026-05~13,1,0,0,0,0,0,0,0 t.co~2026-06~5,2,0,0,0,0,0,0,0
Ukraine|t.co~2026-07~5,4,2,2,0,0,0,0,0 mobile.bonusfinder.com.ua~2026-06~6,3,2,1,0,0,0,0,0 $direct~2026-06~64,3,1,1,1,0,0,0,0 $direct~2026-07~26,5,4,1,0,0,0,1,0 fortunejack.com~2026-05~40,13,6,1,0,0,0,0,0 www.google.com~2026-05~28,6,3,3,1,0,0,1,1 l.facebook.com~2026-07~8,1,0,0,0,0,0,0,0 $direct~2026-09~10,0,0,0,0,0,0,0,0 www.google.com~2026-06~19,4,4,1,0,0,0,1,0 $direct~2026-05~55,8,3,1,0,0,0,0,0 fortunejack.com~2026-07~163,40,24,14,4,0,0,5,4 alohafind.com~2026-07~3,0,0,0,0,0,0,0,0 t.co~2026-08~4,4,3,0,0,0,0,0,0 mobile.bonusfinder.com.ua~2026-05~7,5,0,0,0,0,0,0,0 www.google.com~2026-07~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-09~43,31,29,1,0,0,0,0,0 mobile.bonusfinder.com.ua~2026-07~6,3,3,1,0,0,0,0,0 com.google.android.gm~2026-06~8,0,0,0,0,0,0,0,0 com.google.android.gm~2026-05~5,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~87,24,14,9,4,1,0,2,1 fortunejack.com~2026-08~176,47,30,15,6,1,0,2,0 $direct~2026-08~36,4,3,0,0,0,0,0,0
