btag|packed
753856_442532|2026-08M~163,8 08-06~16,0 07-23~15,3 08-03~40,3 06-30~36,0 06-25~71,0 08-16~18,0 06-03~98,0 08-30~57,0 07-15~17,0 06-12~240,7 08-21~137,3 07-04~129,1 07-20~21,0 08-05~159,1 05-28~48,0 08-20~81,3 06-13~253,3 07-05~62,0 08-28~266,15 05-05~17,0 05-06~11,0 06-18~140,1 06-05~97,0 07-13~58,0 06-23~139,0 08-10~60,2 05-17~22,0 06-09~123,8 05-23~231,3 06-19~194,1 05-07~116,0 08-12~14,0 06-21~24,0 07-11~254,2 05-19~75,0 06-07~18,0 05-10~87,1 07-18~54,4 05-21~302,0 07-29~10,0 2026-09M~288,7 07-01~40,0 06-17~171,2 05-09~149,7 08-24~17,0 09-02~124,0 07-31~122,8 08-14~195,3 06-27~202,1 05-31~72,0 all~12932,283 08-08~62,2 05-25~318,6 05-02~135,1 08-01~146,8 07-17~119,0 06-01~324,2 05-26~41,0 2026-05~4074,111 05-11~131,1 07-19~14,0 2026-09~288,7 05-30~128,1 05-14~78,1 07-16~139,1 06-20~121,0 08-13~21,0 2026-06~4267,39 06-14~306,3 08-27~109,2 07-02~88,5 07-30~65,6 06-26~104,0 08-15~153,13 05-13~30,2 07-07~99,0 06-11~81,0 08-22~58,2 05-12~70,6 08-31~39,0 06-02~374,3 07-14~34,0 07-10~40,1 06-06~214,0 05-18~81,3 08-11~151,13 06-22~150,0 2026-07~1894,38 05-20~151,0 07-28~120,4 2026-05M~318,5 06-28~141,1 07-27~81,2 08-02~17,0 2026-08~2409,88 07-21~64,1 05-29~365,49 08-04~83,1 05-24~493,16 08-09~84,5 05-03~82,1 06-04~55,0 05-27~81,0 05-04~159,0 08-29~147,0 07-08~45,0 2026-06M~698,5 05-08~122,3 06-16~137,2 06-15~227,3 07-03~56,0 05-15~276,6 06-29~18,0 08-18~44,1 05-22~20,0 06-08~72,2 2026-07M~128,5 08-17~77,1 06-24~53,0 09-01~164,7 08-07~15,0 07-22~22,0 08-19~42,1 05-01~183,4 07-09~13,0 07-06~113,0 08-23~101,9 06-10~84,0
753856_495382|08-09~198,0 05-24~15,0 2026-09~410,3 06-04~20,0 07-16~7,0 08-10~302,12 06-23~98,0 08-13~458,17 06-20~215,0 08-18~220,16 05-27~16,0 08-16~204,13 06-25~43,0 08-29~486,3 2026-06M~244,0 07-31~366,11 09-02~168,0 06-27~30,0 08-14~79,4 05-21~10,0 07-29~132,3 07-07~19,0 08-22~91,6 05-30~6,0 08-08~306,0 06-01~68,0 08-20~23,0 07-05~20,0 2026-07M~119,2 06-08~6,0 06-22~80,2 08-11~166,11 08-02~116,8 08-06~99,1 07-23~82,2 2026-05~706,9 06-19~26,0 08-21~89,0 06-12~46,0 07-04~17,0 08-19~217,3 06-29~40,0 06-21~64,0 08-12~88,1 2026-07~1470,35 05-22~90,2 06-16~122,0 08-25~115,7 07-20~3,0 05-28~21,0 08-05~83,0 08-27~234,7 06-14~151,1 07-02~70,1 07-06~35,0 06-10~69,0 08-23~65,0 07-30~140,6 08-15~62,3 06-26~21,0 07-25~164,10 2026-08M~665,12 05-19~31,1 06-07~10,0 2026-09M~410,3 05-26~66,1 06-24~120,0 08-17~90,3 09-01~242,3 06-15~79,1 08-26~308,15 07-03~29,0 06-28~150,0 06-09~11,0 06-05~18,0 07-13~36,0 05-20~61,1 07-28~285,1 all~11627,254 07-01~49,1 08-24~217,22 06-17~100,0 08-04~247,12 05-29~34,0 05-23~1,0 08-01~549,4 2026-08~6962,199 05-31~355,4 2026-06~2079,8 08-30~486,12 06-03~229,4 07-15~7,0 08-28~746,4 06-30~78,0 08-03~167,1 08-07~360,14 06-02~176,0 08-31~91,0 07-14~9,0 06-18~9,0
753856_495386|06-29~293,6 2026-08~3815,154 05-30~205,15 07-14~638,51 08-31~19,0 06-02~5,0 07-29~78,0 05-21~76,0 08-08~42,1 05-25~219,2 06-17~169,1 08-24~5,0 07-01~469,7 07-05~92,0 08-20~388,11 06-13~67,0 07-04~1219,10 06-12~26,0 08-21~231,3 06-09~238,6 07-02~283,13 06-14~137,0 09-01~60,0 08-17~493,23 06-24~421,14 08-02~121,1 07-27~317,11 06-20~355,9 08-13~644,10 05-29~68,0 08-04~4,2 07-21~201,7 08-25~46,4 06-16~209,8 2026-05~1462,30 2026-05M~5,0 05-12~1,0 08-19~95,5 06-18~43,1 05-06~2,1 07-16~107,5 08-03~43,4 06-30~256,6 07-26~231,0 2026-07M~752,20 07-24~312,1 08-01~4,0 05-22~35,0 08-28~13,0 07-13~305,11 06-05~42,0 07-19~66,5 2026-09~144,1 05-26~274,4 06-08~86,1 07-25~93,2 06-07~41,2 05-19~27,0 07-11~28,0 2026-08M~125,1 2026-07~6347,162 07-12~111,2 06-04~6,1 08-11~199,14 06-22~103,0 08-05~45,5 05-28~54,0 07-20~39,0 05-23~38,0 2026-06M~410,8 07-08~153,3 07-22~61,3 08-07~34,2 06-26~735,18 08-15~233,12 07-30~6,0 07-03~475,3 08-26~27,0 06-15~48,0 05-27~293,4 2026-09M~144,1 08-29~47,1 08-23~26,1 06-10~29,0 07-06~134,4 06-28~413,3 08-06~16,0 08-18~84,4 05-31~59,4 07-18~43,0 06-25~170,5 08-16~510,39 07-09~54,0 05-01~5,0 08-14~195,8 06-27~846,19 09-02~84,1 07-31~11,0 07-28~73,4 05-20~95,0 08-12~60,0 06-21~62,0 all~17284,464 06-06~63,2 07-10~163,3 05-24~11,0 08-09~44,0 06-11~73,1 08-22~71,3 07-07~453,15 2026-06~5516,117 07-15~102,2 06-03~3,0 08-30~61,1 06-01~405,8 07-17~30,0 06-23~51,1 08-10~15,0 06-19~121,5
753856_502844|08-29~7,0 07-03~9,0 06-15~5,0 08-05~26,2 07-20~12,0 07-23~1430,119 08-06~26,3 07-28~27,1 2026-08M~2,0 08-03~16,0 07-26~251,19 07-19~127,15 05-26~65,1 07-24~309,23 08-08~9,0 all~5301,328 2026-08~400,21 07-21~23,1 2026-06~182,4 08-17~53,2 06-20~77,2 08-13~57,2 07-11~19,0 2026-05~179,1 07-29~340,16 07-22~410,25 06-23~46,1 07-17~31,2 07-13~19,0 07-25~831,45 07-30~65,8 08-02~2,0 07-27~527,15 07-16~6,0 05-23~114,0 08-18~19,0 08-31~29,11 07-31~104,13 08-20~50,0 08-09~37,0 2026-07~4540,302 08-16~27,1 06-17~50,1 08-28~42,0 06-18~4,0
753874_29800|05-22~20,0 07-02~25,0 05-24~26,1 07-27~230,9 05-09~28,3 07-26~94,16 08-21~354,0 08-19~25,0 07-23~38,5 07-29~42,5 07-30~234,17 09-01~13,0 07-12~1247,2 07-17~554,24 07-16~434,10 05-26~10,0 05-31~9,0 08-26~57,0 07-21~698,58 08-25~190,16 08-31~13,0 08-11~13,2 2026-08~2015,123 2026-07~7967,250 05-07~1,0 08-23~15,0 07-04~227,0 2026-08M~141,9 08-10~75,0 08-09~96,12 07-18~60,0 08-22~176,0 05-11~130,1 07-14~594,26 07-20~355,19 08-17~411,21 08-12~61,6 07-28~365,30 07-22~41,8 08-18~144,24 2026-09M~45,0 08-02~5,0 08-08~118,12 2026-06~413,48 05-14~5,0 06-22~10,0 07-31~24,3 05-10~3,0 06-15~350,47 08-30~35,0 07-05~96,0 05-13~2,0 06-26~7,1 07-07~239,0 07-13~989,2 08-29~84,20 2026-07M~25,0 2026-05~286,6 07-08~173,6 08-24~7,1 07-09~25,0 08-01~136,9 2026-09~45,0 06-11~1,0 09-02~32,0 07-11~245,0 07-06~734,9 07-15~204,1 06-14~45,0 all~10726,427 05-12~52,1
753874_32178|08-16~26,3 2026-07~179,6 07-24~151,6 06-06~17,0 07-07~24,0 06-25~7,0 06-16~1,0 06-26~5,0 06-15~7,0 09-01~9,1 08-15~8,0 2026-08~69,5 08-22~14,0 08-03~3,0 2026-06~103,0 08-06~18,2 06-02~17,0 all~360,12 2026-09~9,1 2026-06M~17,0 06-08~42,0 06-20~3,0 06-24~4,0 07-22~4,0 2026-09M~9,1
7757744_389986|06-03~39,3 06-02~2,0 07-29~9,0 06-01~18,3 05-27~9,1 08-16~7,0 06-28~15,4 07-30~13,1 2026-09~2,0 05-23~14,0 05-22~17,0 2026-08~224,17 06-07~13,0 08-31~103,6 06-29~13,0 06-19~98,2 07-01~15,0 06-06~37,1 07-03~24,0 05-24~11,0 08-02~14,0 05-14~10,1 07-28~2,0 06-30~65,1 06-27~68,0 07-04~8,0 06-10~11,0 05-10~8,0 2026-05M~27,0 07-24~50,3 05-07~12,0 05-26~11,1 2026-08M~21,1 06-17~21,4 05-28~27,0 05-30~30,0 2026-07M~32,0 08-08~7,1 05-02~27,0 06-16~12,0 2026-06~951,30 07-06~16,0 07-23~4,0 all~1899,65 05-08~11,0 06-15~45,2 07-02~17,0 07-25~31,3 06-25~43,4 06-18~58,0 06-26~22,0 08-01~7,1 06-13~120,2 06-12~10,0 05-12~9,1 05-06~16,0 06-21~118,1 05-16~11,0 2026-07~219,7 05-25~10,0 09-01~2,0 08-15~15,0 05-09~11,0 06-08~13,1 2026-06M~20,3 05-20~28,1 05-18~57,5 08-03~3,0 06-09~9,0 05-05~11,0 06-23~6,0 05-15~10,0 2026-05~503,11 06-20~28,2 05-17~39,0 05-11~10,0 05-21~84,1 2026-09M~2,0 06-11~26,0 08-09~24,4 05-31~20,0 08-30~41,5 07-27~30,0 06-05~12,0 08-25~3,0 06-14~29,0
791993_485776|05-03~64,0 05-04~3,0 08-29~8,1 2026-09~27,0 all~888,32 08-06~32,3 08-22~26,2 08-25~45,0 05-08~9,0 07-10~4,0 05-18~2,0 08-27~10,1 05-30~20,0 08-26~23,1 07-03~9,0 08-19~11,2 2026-05M~8,0 08-17~67,5 09-01~15,0 06-20~37,1 08-13~23,2 05-24~16,0 06-01~12,0 2026-07M~71,2 07-01~71,2 05-09~68,0 08-24~3,0 05-07~5,0 09-02~12,0 07-31~4,0 08-20~16,1 07-05~6,0 07-06~8,0 08-23~5,0 08-30~10,0 2026-06~51,1 2026-06M~12,0 2026-08~464,29 08-18~19,1 2026-05~195,0 2026-07~151,2 08-31~9,0 2026-09M~27,0 05-02~8,0 06-26~2,0 08-28~13,0 08-21~130,9 07-04~46,0 07-21~3,0 08-04~14,1
81770295_497246|05-30~3,0 08-13~25,0 06-25~590,3 08-20~3,0 06-21~41,4 05-15~1,1 05-20~36,0 07-22~3,0 08-14~27,0 2026-06~2775,77 07-17~240,18 07-03~149,7 08-07~54,0 2026-08~685,7 08-02~30,2 08-17~7,0 05-25~10,0 07-05~165,1 06-08~25,9 06-29~35,0 07-02~169,4 09-02~27,0 all~7661,253 07-01~513,13 06-19~32,5 07-23~63,0 06-16~13,1 08-04~318,0 06-06~32,2 2026-07M~682,17 06-30~161,4 07-28~28,0 06-27~3,0 08-03~19,0 07-24~34,0 07-04~510,14 2026-07~3564,132 2026-09~27,0 08-29~3,2 06-10~21,0 07-08~90,0 08-21~4,0 06-05~68,11 06-07~26,2 08-10~19,0 07-18~4,0 06-02~158,4 05-27~138,19 06-01~110,4 05-01~4,0 06-15~39,0 06-03~14,1 07-20~17,3 07-16~303,33 06-18~31,0 07-07~123,0 2026-05~610,37 05-29~42,10 07-15~78,0 08-06~44,0 06-04~7,0 08-12~4,0 08-05~96,0 08-24~7,2 06-23~13,0 2026-06M~268,8 05-11~55,2 2026-05M~4,0 07-21~314,27 06-13~6,0 08-11~4,0 06-24~777,15 07-06~181,2 05-08~43,0 07-27~226,5 08-25~3,1 08-26~11,0 07-09~2,0 06-11~21,3 08-31~7,0 07-14~334,5 06-14~19,1 06-20~24,1 06-22~6,0 06-12~88,0 06-17~100,0 2026-08M~30,2 06-26~288,0 2026-09M~27,0 06-28~27,7 07-29~18,0 05-13~86,1 05-28~27,0 05-07~165,4
830116_412788|05-13~383,23 07-16~427,51 2026-05~17000,440 07-22~73,0 08-07~62,4 08-18~36,0 08-24~66,0 05-09~458,12 06-17~164,3 07-01~206,1 06-10~709,28 08-23~84,0 07-06~231,1 05-07~1229,32 06-19~102,1 06-28~113,8 08-04~109,11 05-29~553,4 07-21~46,0 08-13~54,6 06-20~219,0 07-24~66,2 08-01~108,8 2026-07M~564,6 07-28~23,2 05-20~536,31 05-31~476,11 05-23~424,12 07-15~55,0 08-30~95,0 06-03~428,6 09-01~127,1 06-24~167,7 08-17~170,5 all~37046,965 05-12~658,5 08-22~228,4 06-11~443,7 07-07~331,0 06-09~975,26 05-17~1002,40 07-19~89,8 05-11~258,5 06-16~132,0 05-08~695,13 08-25~37,0 07-04~154,1 08-21~87,2 06-12~339,10 06-18~167,1 05-06~170,5 06-29~181,4 07-13~98,1 06-05~575,18 07-03~254,0 06-15~292,2 08-26~60,0 05-15~713,6 05-03~752,33 2026-08~3262,110 05-30~606,5 05-27~446,4 05-02~249,13 06-01~522,6 07-17~222,28 06-30~573,13 08-03~285,5 07-26~156,4 07-25~235,9 05-14~358,6 2026-06M~1396,13 07-02~358,5 08-27~355,5 06-14~180,0 2026-06~11229,237 07-18~411,19 05-10~538,14 2026-05M~553,21 07-14~123,0 06-02~874,7 08-31~109,6 05-18~538,23 06-06~782,22 07-10~200,8 06-27~222,1 08-14~58,2 07-31~86,11 09-02~217,3 2026-08M~169,11 08-10~113,2 06-23~577,10 06-21~65,0 08-12~31,0 2026-09M~344,4 05-05~395,13 08-28~95,8 08-16~115,7 06-25~252,5 08-19~106,2 06-22~75,4 08-11~20,0 07-23~142,2 08-06~103,3 07-09~203,2 05-01~304,8 08-29~69,0 05-04~466,20 08-02~61,3 07-27~88,1 05-16~259,13 06-08~300,4 07-08~233,5 08-09~160,14 05-24~535,4 07-29~121,2 05-21~248,13 2026-09~344,4 05-22~759,12 05-28~1267,32 08-05~95,1 07-20~75,0 06-07~698,18 05-19~271,10 07-11~85,0 05-25~618,9 08-08~67,0 05-26~836,9 08-15~125,12 06-26~169,6 07-30~95,6 2026-07~5211,174 07-05~44,0 06-13~223,1 08-20~99,0 07-12~281,5 06-04~711,19
839237_112672|05-23~12,0 07-03~26,0 05-22~8,0 05-11~15,0 07-29~90,0 05-21~10,0 05-08~11,0 07-02~37,0 08-27~29,0 06-14~60,0 05-27~12,0 06-17~172,3 07-01~34,4 06-27~103,0 2026-06M~41,0 06-23~36,1 06-19~393,2 05-07~19,0 06-22~27,0 06-08~8,0 05-16~12,0 2026-08~150,2 05-14~31,0 2026-06~1714,10 06-29~60,1 06-06~28,0 05-18~10,0 2026-07M~71,4 05-20~45,2 2026-07~384,7 06-20~150,0 06-05~139,1 08-18~53,0 08-02~31,2 09-01~5,0 05-06~11,0 05-04~24,0 05-15~17,0 2026-05~761,5 05-24~460,3 2026-09M~5,0 06-21~67,0 05-01~24,0 2026-08M~31,2 06-11~3,0 05-12~4,0 06-30~42,0 08-03~21,0 2026-05M~24,0 08-04~4,0 07-21~5,0 all~3014,24 05-03~10,0 06-13~348,2 08-20~8,0 06-07~37,0 07-11~192,3 2026-09~5,0 06-01~41,0 05-25~16,0 08-08~4,0 05-13~10,0
839237_53194|08-03~41,3 07-19~2,0 07-12~39,3 2026-06~3,0 05-14~14,0 2026-08M~94,0 08-10~215,2 07-04~43,3 2026-09M~5,0 08-12~2,0 08-26~21,0 09-01~1,0 07-15~52,1 06-25~2,0 2026-09~5,0 05-07~4,0 09-02~4,0 05-04~1,0 08-31~41,5 08-22~3,0 07-27~21,0 08-01~23,0 2026-05~21,0 07-14~23,2 08-02~71,0 07-26~12,0 05-11~2,0 2026-07~253,17 2026-08~417,10 07-25~37,3 06-29~1,0 07-30~18,5 all~699,27 07-08~6,0
846258_487930|05-25~38,0 06-11~2,0 05-01~1,0 06-05~2,0 06-12~12,1 all~84,2 2026-05~39,0 06-09~28,1 2026-05M~1,0 06-08~1,0 2026-06~45,2
846258_498158|06-16~36,0 2026-07M~27,0 08-28~23,2 2026-07~99,2 08-30~6,2 07-02~27,0 06-30~15,0 08-03~27,0 2026-08~56,4 2026-06~124,7 07-22~12,0 07-03~17,0 06-09~53,4 06-20~3,0 06-27~17,3 07-04~16,0 all~279,13 07-14~15,2 07-06~12,0
848232_32979|05-04~50,2 06-23~275,4 07-13~159,9 08-29~21,0 05-03~89,3 06-02~447,2 07-17~225,7 05-28~409,4 05-31~267,0 07-10~66,0 06-22~282,4 05-29~202,0 08-06~254,9 07-01~445,5 05-08~89,4 06-11~611,2 07-05~81,4 06-21~231,4 07-29~91,6 08-13~274,11 05-14~154,2 06-08~332,10 08-17~108,1 08-16~50,0 06-27~71,0 06-09~627,11 05-10~134,2 08-28~15,0 07-12~152,2 05-27~423,55 06-26~101,3 09-01~470,9 2026-05M~293,13 08-10~120,12 2026-08M~378,27 2026-09~599,11 08-20~115,4 06-10~517,13 06-07~355,8 06-16~691,9 06-30~527,7 08-24~112,0 07-09~65,0 05-07~104,1 08-12~286,5 07-28~48,1 05-17~50,1 all~25546,621 06-14~143,3 05-22~143,10 05-23~208,0 08-08~71,5 05-18~393,3 07-14~56,1 06-18~526,8 08-09~194,15 07-26~233,15 2026-07~5023,155 08-04~109,5 05-11~116,2 05-21~386,5 05-19~202,4 07-02~437,13 07-25~45,4 08-01~197,6 06-20~353,9 07-31~174,7 05-16~121,3 05-30~166,1 07-22~117,5 08-18~98,5 07-06~214,3 08-03~25,3 06-05~228,4 09-02~129,2 06-06~478,12 06-04~104,1 06-15~791,11 2026-09M~599,11 06-24~307,7 2026-05~5075,134 08-26~118,0 2026-07M~882,18 05-06~38,0 07-08~267,12 07-03~560,6 05-09~100,5 07-20~33,3 08-30~137,0 06-01~229,4 07-18~147,2 08-22~49,3 06-12~296,1 08-19~160,3 07-23~184,11 08-11~38,5 05-13~86,1 07-07~208,3 05-24~208,0 05-26~123,5 06-28~227,2 07-24~48,0 05-12~86,1 08-14~82,5 07-16~183,12 2026-08~4155,143 06-29~105,8 2026-06M~676,6 08-31~160,0 07-15~18,0 07-11~142,3 07-30~102,8 06-03~449,8 06-17~568,10 08-21~251,3 05-15~34,0 07-21~81,0 08-23~25,0 07-19~173,7 08-25~53,2 05-20~170,6 05-01~164,7 08-02~181,21 07-04~85,1 08-15~202,7 06-19~104,2 2026-06~10694,178 05-05~108,0 05-02~129,6 08-07~206,5 08-05~321,6 05-25~123,1 08-27~123,2 06-25~365,4 07-27~184,5 06-13~354,7
8580080_482180|06-13~4,0 05-30~36,0 2026-06M~37,6 05-06~31,1 09-02~7,0 05-17~206,2 06-08~4,0 05-16~63,3 08-11~9,0 06-20~12,0 05-26~7,0 07-11~27,0 06-09~8,1 08-15~18,0 07-14~24,0 08-10~7,1 07-19~49,2 06-06~3,0 08-29~13,0 05-29~67,0 08-22~9,0 08-07~30,7 07-07~58,2 05-24~69,4 05-02~7,0 05-28~62,0 07-12~59,1 07-20~2,1 05-12~110,9 08-20~14,3 05-22~25,2 2026-08~387,29 08-18~6,0 07-16~15,0 06-30~63,0 06-24~10,0 08-28~6,0 06-05~12,0 07-04~26,2 06-12~25,1 07-08~26,0 06-10~16,0 07-13~21,0 05-04~87,2 06-19~27,0 08-27~45,0 08-16~54,4 07-17~86,3 06-02~37,6 06-07~3,0 08-12~13,5 07-15~7,0 06-15~37,0 05-05~47,2 08-05~4,0 05-25~23,1 06-17~2,0 07-05~175,3 06-16~47,2 05-11~13,1 2026-09~7,0 07-06~44,1 08-02~15,2 08-30~4,0 05-08~4,0 08-08~11,0 2026-08M~15,2 07-03~67,3 06-18~23,3 05-14~16,0 05-09~71,1 05-07~26,0 08-06~11,0 2026-09M~7,0 05-03~78,3 all~3107,108 08-17~56,7 08-21~25,0 05-27~36,0 08-14~5,0 06-28~6,0 07-30~7,3 06-23~9,1 2026-07~850,29 05-18~33,0 07-29~56,4 07-18~56,3 06-26~11,0 05-01~50,1 06-11~120,1 07-09~13,0 08-09~4,0 06-14~67,2 05-13~54,0 05-10~2,0 2026-05M~57,1 06-21~2,0 2026-06~554,17 08-26~13,0 06-29~6,0 05-21~57,0 07-22~32,1 05-31~11,0 2026-05~1309,33 08-04~15,0 05-15~18,1
85845583_383562|05-30~19,1 05-21~69,3 all~135,8 05-22~47,4 2026-05~135,8
86046786_483549|08-24~171,0 08-27~80,0 08-14~2,0 07-03~56,3 08-04~1,0 05-25~6,0 05-03~34,0 08-12~23,0 05-12~21,0 05-30~8,0 05-15~2,0 08-10~126,3 08-19~253,4 09-01~30,0 08-28~112,0 2026-07~56,3 06-02~2,0 05-24~26,0 08-30~176,0 2026-09~59,0 06-23~3,0 08-25~246,5 2026-08~4417,52 08-16~215,2 05-13~2,0 08-18~48,0 05-31~6,0 06-18~2,0 06-07~3,0 08-31~54,0 09-02~29,0 05-09~5,0 05-20~4,0 08-06~1034,14 06-03~5,3 08-15~359,4 2026-05~136,0 08-11~444,2 08-29~184,0 2026-06~69,3 06-01~6,0 08-26~38,2 08-20~44,0 2026-09M~59,0 08-13~18,0 08-09~119,0 06-17~18,0 06-21~30,0 05-21~2,0 2026-06M~8,0 05-16~16,0 all~4737,58 08-08~184,0 08-07~486,16 05-19~4,0
86046786_501383|08-08~142,4 07-31~215,11 07-10~3,0 08-18~151,3 08-13~296,13 07-30~54,3 08-17~394,36 2026-08M~463,24 08-09~203,7 2026-09~210,4 06-02~25,0 07-18~21,0 2026-09M~210,4 07-29~317,16 08-28~143,8 2026-06M~25,0 08-06~382,18 07-15~66,1 08-16~781,33 07-04~21,0 07-22~55,4 07-06~9,0 08-04~315,15 all~12128,486 06-21~78,3 07-25~306,20 06-12~92,0 08-26~218,3 08-22~312,11 07-24~217,21 08-05~377,23 07-09~4,0 07-27~235,7 07-28~322,10 07-17~6,0 07-14~25,0 08-01~243,12 08-21~454,4 08-03~445,14 08-07~434,16 08-31~31,1 08-24~245,6 08-10~264,15 2026-07~2398,124 08-02~220,12 06-22~57,0 08-12~232,7 08-29~23,0 06-23~6,0 08-20~470,14 08-25~320,7 2026-08~9262,355 08-11~224,4 07-08~1,0 2026-06~258,3 08-14~304,16 08-27~230,4 07-23~267,23 08-23~491,11 08-15~509,15 09-01~151,2 08-19~409,23 09-02~59,2 07-26~254,8
86046786_503972|08-18~43,1 08-05~31,0 08-21~9,0 2026-08~774,26 08-24~50,2 08-25~6,0 08-11~104,1 08-14~47,9 08-15~148,3 08-31~10,3 08-19~10,0 08-17~1,0 08-13~121,2 08-12~189,4 all~774,26 08-16~5,1
86287309_390209|all~284,3 07-04~1,0 2026-05~27,2 05-23~27,2 06-26~42,0 2026-07~191,1 07-10~101,1 07-07~89,0 06-19~24,0 2026-06~66,0
865322_424088|08-20~59,3 06-13~932,22 07-05~274,1 08-26~105,23 06-15~1422,16 07-03~500,7 08-25~107,9 05-08~1336,20 06-16~1354,21 06-03~515,9 08-30~46,0 07-15~612,16 06-25~805,5 08-16~90,4 08-07~199,6 07-22~200,3 07-06~294,4 08-23~571,16 06-10~702,2 08-06~132,7 07-23~283,13 05-23~921,22 05-20~704,18 07-28~147,4 06-23~1165,30 08-10~126,2 06-05~713,24 07-13~458,8 05-31~770,4 08-28~322,30 05-05~728,26 05-21~289,4 07-29~457,21 2026-09~449,3 05-14~164,2 2026-05~17223,425 07-11~573,13 05-19~218,5 06-07~475,11 08-12~12,2 06-21~579,15 05-15~336,4 06-28~561,12 06-19~472,7 05-07~159,11 07-27~142,19 08-02~293,10 07-17~160,3 06-01~742,14 05-17~265,8 06-09~508,13 05-03~644,26 05-24~564,6 08-09~31,0 06-14~1151,27 08-27~582,31 07-02~828,21 2026-08~7688,341 2026-08M~1991,42 09-02~190,2 07-31~411,20 08-14~211,9 06-27~762,13 07-08~383,5 06-29~936,12 06-08~768,24 05-16~522,15 all~61539,1525 07-30~1014,24 06-26~661,11 08-15~143,5 07-10~368,4 06-06~797,17 05-18~638,18 2026-07M~1660,40 2026-05M~1073,34 08-01~1698,32 07-24~157,15 07-16~604,21 08-18~283,14 2026-09M~449,3 07-21~226,6 05-29~793,15 08-04~474,29 08-19~129,6 08-17~159,5 06-24~1341,18 09-01~259,1 2026-07~12131,307 06-20~622,26 08-13~162,0 06-04~380,8 07-12~266,2 05-06~297,11 06-18~557,4 05-10~364,17 07-18~184,1 07-01~832,19 06-17~410,18 05-09~655,23 08-24~87,4 07-07~461,2 06-11~1123,18 08-22~367,34 05-02~460,15 08-08~235,11 05-25~378,8 08-11~104,7 06-22~725,14 05-01~613,19 07-09~655,5 05-22~466,7 05-26~841,11 07-26~48,0 08-03~309,7 06-30~1411,27 07-25~303,29 05-11~596,18 07-19~130,1 05-13~280,4 05-04~737,17 08-29~126,14 2026-06M~1489,20 05-30~541,8 2026-06~24048,449 08-31~258,3 06-02~747,6 07-14~210,6 06-12~712,5 08-21~213,12 07-04~743,12 05-12~666,24 05-27~549,10 07-20~208,2 08-05~55,6 05-28~729,29
88809201_428652|08-01~129,5 2026-07~9,0 06-12~2,0 07-26~9,0 08-22~23,0 08-14~10,0 06-04~5,0 2026-08~304,11 05-10~9,5 05-13~7,0 2026-05~16,5 2026-06~47,2 all~376,18 06-17~40,2 08-10~25,2 08-12~117,4 2026-08M~129,5
90589070_505575|08-27~100,0 08-16~34,0 08-28~114,1 08-25~65,1 08-31~171,1 09-02~10,0 2026-09~224,8 08-29~341,29 08-21~23,0 08-19~60,0 09-01~214,8 08-17~84,0 08-15~29,2 2026-09M~224,8 2026-08~2168,66 08-18~34,0 08-20~76,2 08-26~152,2 all~2392,74 08-22~122,3 08-30~89,3 08-23~251,5 08-14~221,11 08-11~12,0 08-24~190,6
93729810_435474|2026-05~366,5 2026-06~3,0 05-09~3,0 05-14~21,1 05-17~59,0 06-04~1,0 05-26~83,1 05-15~50,1 05-11~1,0 05-16~36,0 all~369,5 05-19~13,0 05-25~100,2 06-06~1,0 06-08~1,0
94406426_461967|05-11~7,1 07-08~17,0 05-30~6,0 05-25~14,1 06-03~24,0 05-04~171,5 2026-05~613,24 2026-06~301,4 05-09~20,1 07-05~28,0 05-07~101,2 05-31~53,0 05-17~45,0 all~1171,40 08-01~2,0 07-22~29,7 05-18~20,0 05-20~5,2 06-04~126,0 2026-08~5,1 2026-08M~5,1 2026-05M~63,6 06-05~9,0 06-09~70,1 07-11~18,0 05-12~13,0 07-21~3,0 07-07~5,0 05-06~42,0 07-04~120,3 06-06~41,2 07-23~1,1 06-08~20,0 07-20~31,0 05-21~8,2 2026-07~252,11 05-29~4,1 2026-06M~6,1 06-07~5,0 05-08~41,3 06-01~6,1 05-02~63,6 08-02~3,1
95300032_431220|05-03~29,4 06-07~12,0 05-20~90,4 05-27~16,0 05-31~86,0 06-22~2,0 2026-06~298,4 05-29~31,0 06-06~45,2 06-18~157,1 06-23~9,0 05-08~34,3 2026-06M~34,0 05-22~22,0 2026-05~327,12 06-11~13,0 05-07~19,1 all~625,16 06-02~34,0 06-19~26,1
